Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000870568,2023-07-30 16:10:44,Rachel Hunter,"['Mayonnaise', 'Cheese', 'Honey', 'Mayonnaise', 'Syrup']",4,19.92,Mobile Payment,Seattle,Convenience Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000713242,2023-10-28 02:14:45,Debra Young,"['Paper Towels', 'Pancake Mix', 'Broom', 'Light Bulbs', 'Banana']",9,90.4,Credit Card,Miami,Specialty Store,True,Homemaker,Spring,BOGO (Buy One Get One)
1000158872,2020-02-14 10:35:12,Troy Hughes,"['Milk', 'Bread', 'Tea', 'Broom']",6,41.67,Debit Card,New York,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000359065,2020-07-28 13:45:15,Jacob White,"['Pancake Mix', 'Hair Gel', 'Shrimp', 'Iron']",10,9.81,Credit Card,Atlanta,Warehouse Club,True,Professional,Winter,Discount on Selected Items
1000348183,2021-05-28 17:03:49,Cameron Roth,"['Trash Bags', 'Dishware']",2,17.74,Cash,New York,Convenience Store,False,Homemaker,Fall,BOGO (Buy One Get One)
1000250259,2021-01-31 04:15:45,Mr. Edward Goodman MD,"['Butter', 'Onions', 'Cheese']",4,10.41,Credit Card,New York,Pharmacy,False,Student,Fall,Discount on Selected Items
1000461586,2023-12-07 15:24:31,Renee Miller,"['Mop', 'Tissues', 'Rice', 'Laundry Detergent', 'Trash Cans']",1,91.33,Credit Card,Dallas,Supermarket,True,Young Adult,Spring,
1000503222,2023-03-23 08:06:34,Christopher Hernandez,"['Cheese', 'Rice', 'Bath Towels']",4,86.74,Cash,Boston,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000201287,2023-04-24 15:27:30,Daniel Christian,"['Cleaning Spray', 'Hand Sanitizer']",9,90.71,Mobile Payment,New York,Department Store,True,Retiree,Spring,Discount on Selected Items
1000734107,2020-03-27 02:06:49,Lisa Brown,"['Olive Oil', 'Shampoo', 'Insect Repellent', 'Bread']",7,37.75,Cash,Miami,Pharmacy,True,Teenager,Fall,
1000101003,2023-12-25 04:02:48,Mark King,"['Tissues', 'Dish Soap', 'Shrimp']",10,68.19,Cash,Dallas,Specialty Store,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000582329,2020-08-19 23:02:52,John Adkins,"['Bath Towels', 'Rice']",8,17.6,Debit Card,Chicago,Warehouse Club,False,Student,Fall,Discount on Selected Items
1000969588,2022-11-27 21:26:22,Kristopher Peterson,"['Ice Cream', 'Onions']",10,28.7,Cash,Los Angeles,Warehouse Club,False,Retiree,Spring,Discount on Selected Items
1000764739,2021-08-07 04:08:18,Kelly Miller,['Sponges'],8,38.52,Debit Card,Atlanta,Supermarket,False,Homemaker,Winter,
1000617889,2020-03-21 16:47:47,Roberta Kelley,"['Hair Gel', 'Plant Fertilizer', 'Cleaning Rags', 'Tea']",3,84.61,Debit Card,Miami,Supermarket,True,Young Adult,Fall,
1000852269,2022-03-16 06:59:56,Mr. Jeffrey Holloway DVM,"['Shampoo', 'Syrup', 'Light Bulbs', 'Light Bulbs']",3,30.59,Debit Card,Atlanta,Department Store,False,Retiree,Winter,Discount on Selected Items
1000652851,2023-01-08 05:23:05,Edward Hebert,"['Eggs', 'Canned Soup']",7,76.54,Mobile Payment,San Francisco,Warehouse Club,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000844209,2021-03-24 09:45:33,Christopher Shelton,"['Tomatoes', 'Potatoes', 'Pasta']",2,66.27,Debit Card,Houston,Department Store,False,Homemaker,Summer,Discount on Selected Items
1000551811,2020-06-23 20:33:27,Monique Fowler,"['Dish Soap', 'Chicken', 'Beef', 'Razors', 'Canned Soup']",2,93.29,Mobile Payment,Miami,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000574938,2021-09-21 01:38:17,Laurie Andrade,"['Cleaning Rags', 'Tuna']",5,23.26,Cash,Chicago,Supermarket,True,Student,Spring,Discount on Selected Items
1000485885,2023-12-23 09:15:01,Gregory Patterson,"['Tissues', 'Insect Repellent', 'BBQ Sauce', 'Cereal', 'Carrots']",9,34.99,Cash,Houston,Department Store,False,Student,Winter,BOGO (Buy One Get One)
1000528803,2023-04-01 14:18:11,Erin Taylor,"['Hair Gel', 'Shampoo']",8,77.78,Credit Card,Los Angeles,Department Store,True,Teenager,Winter,Discount on Selected Items
1000059003,2022-01-11 04:50:13,Sarah Murphy,"['Beef', 'Broom', 'Peanut Butter', 'Cleaning Rags']",4,75.68,Debit Card,Atlanta,Pharmacy,False,Professional,Summer,BOGO (Buy One Get One)
1000695439,2020-04-04 00:55:29,David Foster,"['Ketchup', 'Hand Sanitizer', 'Syrup', 'Garden Hose', 'Sponges']",1,19.78,Cash,Atlanta,Convenience Store,True,Senior Citizen,Winter,
1000131496,2023-09-09 22:37:22,Donald Mack,['Vinegar'],2,47.21,Mobile Payment,Seattle,Convenience Store,False,Homemaker,Spring,
1000352803,2021-06-13 01:48:28,Sierra Moore,"['Baby Wipes', 'Tea', 'Chips', 'Rice', 'Extension Cords']",7,79.43,Cash,San Francisco,Convenience Store,True,Homemaker,Winter,Discount on Selected Items
1000459842,2020-08-20 07:33:12,Joshua Smith,"['Jam', 'Iron', 'Light Bulbs', 'Dish Soap', 'Peanut Butter']",10,31.07,Cash,Boston,Warehouse Club,False,Middle-Aged,Fall,Discount on Selected Items
1000513070,2022-06-12 21:27:10,Troy Fisher,"['Feminine Hygiene Products', 'Hair Gel', 'Shower Gel', 'Rice']",5,58.13,Cash,Atlanta,Pharmacy,True,Student,Summer,BOGO (Buy One Get One)
1000022492,2021-06-30 10:07:46,Nathan Thomas,"['Shaving Cream', 'Soda']",10,72.82,Credit Card,Boston,Supermarket,False,Senior Citizen,Summer,
1000217133,2024-04-06 20:22:50,Carmen Bass DDS,['Potatoes'],8,95.04,Mobile Payment,Chicago,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000448714,2022-01-27 12:56:52,Julie George,"['Razors', 'Orange', 'Lawn Mower']",2,80.48,Debit Card,Boston,Department Store,True,Professional,Fall,BOGO (Buy One Get One)
1000848723,2020-05-16 23:45:58,Amy Miller,"['Plant Fertilizer', 'Deodorant', 'Cleaning Rags', 'Trash Bags']",4,20.4,Debit Card,Boston,Warehouse Club,False,Retiree,Fall,Discount on Selected Items
1000464360,2020-05-31 01:24:52,Lauren Smith,"['Tea', 'Toothbrush']",10,15.56,Cash,Los Angeles,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000032420,2023-04-22 13:53:19,Dr. Kent Guzman,['Shrimp'],2,54.48,Debit Card,Houston,Pharmacy,True,Student,Fall,BOGO (Buy One Get One)
1000389627,2022-11-30 18:37:24,Becky Herrera,"['Chips', 'Vacuum Cleaner', 'Iron', 'Eggs', 'Plant Fertilizer']",6,91.35,Cash,Miami,Warehouse Club,True,Retiree,Spring,BOGO (Buy One Get One)
1000237548,2022-02-02 23:13:04,Lisa Orr,"['Ironing Board', 'Jam', 'Trash Bags']",1,65.27,Mobile Payment,Dallas,Specialty Store,False,Senior Citizen,Fall,Discount on Selected Items
1000879474,2021-09-24 04:50:45,Amanda Woods,"['Syrup', 'BBQ Sauce', 'Trash Bags', 'Vinegar', 'Bread']",3,37.89,Mobile Payment,Chicago,Warehouse Club,True,Retiree,Fall,BOGO (Buy One Get One)
1000311332,2022-12-31 14:34:25,Scott Scott,['Onions'],9,78.65,Cash,Boston,Department Store,True,Teenager,Summer,Discount on Selected Items
1000563330,2023-02-19 00:00:32,Anthony Brock,"['Extension Cords', 'Soda']",1,41.73,Mobile Payment,San Francisco,Specialty Store,True,Young Adult,Fall,BOGO (Buy One Get One)
1000127688,2020-02-28 11:27:14,Dylan Campbell,"['Banana', 'Paper Towels']",7,45.0,Cash,Miami,Specialty Store,True,Senior Citizen,Spring,
1000032322,2023-08-08 16:00:53,Joseph Green,"['Olive Oil', 'Carrots', 'Shower Gel']",9,17.02,Mobile Payment,New York,Department Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000895580,2022-05-12 19:03:17,Dr. Carolyn Young,"['Vacuum Cleaner', 'Soda', 'Tea']",10,67.92,Credit Card,Dallas,Warehouse Club,False,Homemaker,Fall,Discount on Selected Items
1000107475,2021-01-09 03:50:55,Amber Edwards,['Feminine Hygiene Products'],7,88.57,Debit Card,Seattle,Pharmacy,False,Middle-Aged,Winter,
1000710651,2022-04-03 22:22:55,Nicole Martinez,"['Milk', 'Bath Towels']",2,36.56,Debit Card,Chicago,Specialty Store,False,Professional,Winter,Discount on Selected Items
1000044202,2022-06-06 01:43:02,Clayton Knight,"['Trash Bags', 'Toilet Paper', 'Yogurt', 'Paper Towels', 'Cleaning Spray']",7,32.55,Mobile Payment,Boston,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000053280,2020-05-06 21:42:33,Micheal Downs,"['Cleaning Spray', 'Air Freshener']",4,33.54,Credit Card,New York,Specialty Store,False,Retiree,Fall,Discount on Selected Items
1000562525,2021-08-12 21:37:43,Mary Price,"['Toothpaste', 'Ice Cream', 'Cereal Bars', 'Lawn Mower']",10,54.29,Cash,New York,Specialty Store,False,Senior Citizen,Summer,
1000711589,2020-05-05 01:49:03,Jillian Kim,"['Cereal', 'Cereal']",3,84.39,Mobile Payment,San Francisco,Specialty Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000012432,2020-03-25 12:26:51,Courtney Carlson,"['Yogurt', 'Plant Fertilizer']",2,16.3,Credit Card,Los Angeles,Warehouse Club,True,Student,Spring,BOGO (Buy One Get One)
1000670690,2021-08-27 06:29:01,Linda Williams,"['Tea', 'Cleaning Spray', 'Deodorant', 'Rice', 'Shaving Cream']",8,32.61,Mobile Payment,Seattle,Department Store,True,Senior Citizen,Summer,Discount on Selected Items
1000196687,2021-03-15 20:24:31,Kimberly Boyd,"['Toothpaste', 'Coffee', 'Vinegar', 'Shaving Cream', 'Honey']",10,55.04,Credit Card,Seattle,Pharmacy,False,Student,Fall,BOGO (Buy One Get One)
1000430415,2022-05-12 12:30:59,John Nelson,['Laundry Detergent'],4,60.58,Credit Card,Houston,Pharmacy,True,Retiree,Fall,
1000868193,2023-02-03 16:31:46,Jodi Holder,"['Deodorant', 'Shrimp', 'Toothpaste', 'Cereal']",9,82.86,Cash,Seattle,Convenience Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000195810,2020-09-02 23:47:07,Jennifer Carney,"['Ketchup', 'Shrimp']",8,35.02,Cash,Seattle,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One)
1000506138,2021-04-15 01:33:47,Laura Rogers,"['Paper Towels', 'Iron', 'Orange']",7,17.56,Credit Card,Seattle,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000181570,2022-08-30 22:12:23,Evan Keith,"['Baby Wipes', 'Orange', 'Vacuum Cleaner', 'Shrimp']",3,53.32,Debit Card,Boston,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One)
1000213627,2020-08-23 15:08:31,Noah King,"['Mop', 'Paper Towels', 'Beef', 'Cereal Bars']",6,66.69,Debit Card,Chicago,Pharmacy,False,Retiree,Summer,
1000225522,2020-07-15 20:03:21,Betty Reed,"['Diapers', 'Trash Cans', 'Vacuum Cleaner', 'Olive Oil']",8,83.48,Credit Card,Boston,Supermarket,False,Senior Citizen,Summer,
1000291188,2022-03-25 11:03:22,Donna Rogers,['Canned Soup'],1,42.87,Credit Card,Los Angeles,Pharmacy,False,Teenager,Spring,
1000044740,2022-11-11 21:06:46,Mark Decker,['Diapers'],1,78.2,Mobile Payment,Atlanta,Supermarket,False,Senior Citizen,Fall,
1000092772,2022-06-10 08:21:22,Donald Allison,"['Chips', 'Hair Gel']",10,46.63,Debit Card,Seattle,Pharmacy,False,Retiree,Spring,
1000890500,2021-08-31 22:36:22,Valerie Villa,"['Spinach', 'Bath Towels']",1,98.23,Mobile Payment,Los Angeles,Warehouse Club,True,Retiree,Winter,BOGO (Buy One Get One)
1000074055,2023-12-04 09:46:44,Jennifer Hays,"['Cheese', 'Vacuum Cleaner']",3,27.97,Cash,Dallas,Warehouse Club,False,Young Adult,Summer,Discount on Selected Items
1000073781,2020-03-03 18:50:40,Justin Morris,"['Pickles', 'Syrup', 'Mustard']",1,67.85,Mobile Payment,San Francisco,Convenience Store,False,Senior Citizen,Summer,
1000143459,2020-12-29 03:23:20,Hailey Hernandez,"['Trash Bags', 'Bath Towels', 'BBQ Sauce', 'Honey', 'Tea']",2,42.62,Mobile Payment,Los Angeles,Specialty Store,True,Senior Citizen,Spring,Discount on Selected Items
1000533393,2023-06-30 01:38:52,Theresa Hawkins,['Ice Cream'],7,74.95,Credit Card,Houston,Convenience Store,True,Professional,Fall,BOGO (Buy One Get One)
1000009861,2021-12-29 13:28:08,Nicole Velasquez,"['Vacuum Cleaner', 'Cheese', 'Deodorant', 'Cleaning Spray', 'Tomatoes']",8,95.42,Cash,Boston,Warehouse Club,False,Teenager,Summer,BOGO (Buy One Get One)
1000161595,2021-11-08 16:50:31,Tyler Huber,"['Eggs', 'Coffee', 'Cereal Bars']",6,87.96,Debit Card,New York,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One)
1000357641,2021-10-18 13:20:54,Laura Austin,['Toilet Paper'],3,64.21,Cash,Miami,Warehouse Club,False,Retiree,Summer,
1000996613,2022-04-15 08:44:42,Mark Cabrera Jr.,"['Air Freshener', 'Honey', 'Soap']",4,98.2,Cash,Miami,Department Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000317941,2021-12-06 09:25:22,Michael Kennedy,"['Beef', 'Yogurt', 'Pasta', 'Shrimp', 'Milk']",6,54.41,Mobile Payment,Dallas,Convenience Store,True,Senior Citizen,Summer,
1000967952,2024-03-28 09:16:44,Lauren Turner,"['Cereal', 'Paper Towels', 'Power Strips', 'Honey', 'Laundry Detergent']",9,79.77,Cash,Seattle,Specialty Store,False,Teenager,Winter,Discount on Selected Items
1000604522,2020-06-11 03:58:16,Amy Adams,"['Air Freshener', 'Ice Cream']",4,24.99,Cash,Los Angeles,Department Store,False,Young Adult,Winter,Discount on Selected Items
1000635289,2022-11-08 07:37:54,Peter Lloyd,"['Mop', 'Apple']",9,62.03,Debit Card,Miami,Supermarket,False,Homemaker,Summer,BOGO (Buy One Get One)
1000114535,2020-06-14 11:00:26,Laura Torres,"['Honey', 'Cleaning Rags']",9,11.97,Mobile Payment,Atlanta,Supermarket,True,Senior Citizen,Summer,Discount on Selected Items
1000469954,2020-03-14 23:54:32,Dennis Wright,"['Pancake Mix', 'Razors', 'Mayonnaise', 'Rice', 'Rice']",9,79.89,Debit Card,Los Angeles,Warehouse Club,True,Professional,Fall,
1000247350,2023-02-28 13:26:05,Toni Parsons,"['Soap', 'Ice Cream', 'Rice', 'Feminine Hygiene Products', 'Spinach']",10,13.55,Mobile Payment,San Francisco,Pharmacy,False,Homemaker,Spring,BOGO (Buy One Get One)
1000593102,2022-10-02 12:47:23,Shirley Skinner,"['Mop', 'Bath Towels', 'Jam', 'Shower Gel', 'Toothpaste']",1,68.31,Cash,Houston,Convenience Store,True,Middle-Aged,Fall,Discount on Selected Items
1000472596,2022-10-28 19:07:32,Elizabeth Smith,"['Light Bulbs', 'Orange']",5,64.13,Mobile Payment,San Francisco,Supermarket,True,Young Adult,Summer,Discount on Selected Items
1000643740,2021-03-16 22:20:40,Anita Ward,"['Insect Repellent', 'Yogurt']",9,60.41,Credit Card,Seattle,Warehouse Club,False,Professional,Spring,
1000991049,2022-05-29 01:33:55,Alexander Mills,"['Air Freshener', 'Feminine Hygiene Products']",6,18.49,Debit Card,Chicago,Specialty Store,False,Middle-Aged,Summer,
1000322062,2021-08-19 10:47:53,Mrs. Sarah Sampson,['BBQ Sauce'],6,33.6,Debit Card,Boston,Pharmacy,False,Professional,Winter,
1000465936,2024-05-10 13:39:46,Samuel Stevens,"['Toilet Paper', 'Apple']",5,67.23,Credit Card,New York,Pharmacy,False,Young Adult,Fall,Discount on Selected Items
1000103839,2021-04-28 03:24:18,Katie Taylor,"['Sponges', 'Orange', 'Peanut Butter']",7,24.74,Mobile Payment,Chicago,Warehouse Club,False,Homemaker,Winter,Discount on Selected Items
1000634418,2021-10-05 20:19:49,Eric Rodriguez,"['Peanut Butter', 'Toothbrush', 'Shampoo']",8,31.66,Debit Card,New York,Warehouse Club,True,Homemaker,Spring,
1000231235,2020-12-07 21:47:46,Christine Kirk,"['Water', 'Paper Towels', 'Feminine Hygiene Products', 'Dustpan']",5,28.56,Debit Card,Seattle,Convenience Store,True,Teenager,Spring,Discount on Selected Items
1000272191,2021-07-25 23:25:57,Elizabeth Martinez,"['Chips', 'Toilet Paper', 'Eggs', 'Cleaning Spray', 'Potatoes']",10,42.58,Cash,Boston,Supermarket,True,Student,Spring,Discount on Selected Items
1000327888,2020-11-02 00:09:05,Rebecca Kim,"['Carrots', 'Light Bulbs', 'Eggs', 'Extension Cords', 'Honey']",2,51.78,Cash,Dallas,Supermarket,True,Young Adult,Fall,
1000831919,2022-03-12 00:31:01,Timothy Green,"['Broom', 'Bath Towels', 'Tuna', 'Air Freshener']",2,95.06,Debit Card,Miami,Department Store,True,Student,Fall,
1000863309,2021-01-10 18:18:03,Sheila Thomas,"['Hair Gel', 'Cleaning Spray', 'Toothbrush']",2,81.85,Cash,San Francisco,Supermarket,False,Retiree,Spring,Discount on Selected Items
1000547790,2023-06-30 11:00:33,Kenneth Curtis,"['Cleaning Spray', 'Soap']",5,61.25,Credit Card,New York,Convenience Store,False,Teenager,Fall,BOGO (Buy One Get One)
1000984638,2022-04-13 08:54:05,Briana Warren,"['Tuna', 'Deodorant', 'Cereal', 'Mop']",7,46.76,Credit Card,New York,Department Store,False,Senior Citizen,Summer,
1000733466,2021-12-03 03:08:13,Nicholas Garza,"['Soap', 'BBQ Sauce', 'Plant Fertilizer', 'Soda', 'Canned Soup']",2,58.92,Debit Card,Houston,Supermarket,True,Senior Citizen,Winter,
1000242935,2022-10-17 23:30:03,Gabriel Nelson,['Iron'],1,40.69,Cash,Boston,Convenience Store,False,Teenager,Spring,BOGO (Buy One Get One)
1000544310,2020-10-02 15:50:28,Ms. Melody Joseph,"['Vinegar', 'Soap']",3,95.83,Debit Card,Boston,Convenience Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000346962,2023-03-30 01:15:01,April Gray,"['Iron', 'Butter']",8,15.55,Debit Card,Los Angeles,Warehouse Club,False,Senior Citizen,Fall,
1000286953,2022-03-26 17:36:27,Norma Aguilar,"['Jam', 'Water', 'Soda']",10,92.05,Credit Card,Seattle,Specialty Store,True,Teenager,Summer,Discount on Selected Items
1000257599,2022-05-19 13:14:02,Nichole Lowe,"['Shower Gel', 'Extension Cords']",9,27.46,Credit Card,Houston,Pharmacy,False,Middle-Aged,Summer,Discount on Selected Items
1000700477,2022-05-25 22:56:57,Jessica Rivers,"['Air Freshener', 'Deodorant', 'Mop']",6,79.39,Mobile Payment,Atlanta,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One)
1000654634,2023-02-14 07:24:35,Kyle Trujillo,['Dishware'],3,87.74,Mobile Payment,Miami,Convenience Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000927981,2020-05-27 02:31:08,Leslie Richards,"['Tomatoes', 'Toothpaste']",2,45.65,Credit Card,Miami,Department Store,True,Young Adult,Spring,Discount on Selected Items
1000590853,2021-03-23 00:26:07,Richard Wilson,"['Banana', 'Pickles', 'Broom', 'Bath Towels', 'Onions']",9,96.24,Credit Card,Atlanta,Department Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000337459,2020-12-27 07:43:59,Benjamin Roman MD,"['Onions', 'Carrots', 'Dishware', 'Shower Gel']",7,30.18,Debit Card,San Francisco,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One)
1000450538,2020-12-26 00:19:42,Tara Franklin,"['Extension Cords', 'Air Freshener', 'Butter']",3,96.31,Mobile Payment,Los Angeles,Specialty Store,False,Middle-Aged,Spring,
1000907195,2024-05-12 00:14:28,Jennifer Jackson,['Shower Gel'],2,65.91,Credit Card,New York,Department Store,False,Retiree,Summer,
1000856176,2023-09-23 11:26:35,Christine Perez,"['Beef', 'Onions', 'Trash Cans', 'Tuna', 'Toothpaste']",2,22.29,Credit Card,Dallas,Supermarket,True,Young Adult,Winter,Discount on Selected Items
1000854637,2023-07-21 14:33:30,Kara King,"['Milk', 'Water', 'Extension Cords', 'Yogurt']",3,85.45,Credit Card,Seattle,Department Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000166620,2023-05-29 05:24:45,Francisco Johnson,"['Bread', 'Deodorant', 'Plant Fertilizer']",8,42.41,Credit Card,Boston,Department Store,True,Student,Spring,
1000971188,2021-03-31 05:45:57,Scott Lopez,['Insect Repellent'],10,76.01,Credit Card,San Francisco,Convenience Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000950561,2021-01-21 19:15:50,Judy Carlson,"['Cereal', 'Coffee', 'Pasta', 'Mayonnaise']",4,66.48,Debit Card,New York,Supermarket,False,Retiree,Winter,Discount on Selected Items
1000475945,2024-04-30 19:53:00,Anthony Jimenez,['Dustpan'],8,36.89,Credit Card,Atlanta,Pharmacy,True,Teenager,Winter,Discount on Selected Items
1000822721,2021-05-24 22:31:09,Nancy Johnson,"['Mustard', 'Cheese', 'Peanut Butter', 'Orange']",5,26.46,Debit Card,Boston,Pharmacy,False,Middle-Aged,Fall,Discount on Selected Items
1000060096,2022-12-25 22:12:20,Carlos Hartman,"['Broom', 'Pickles', 'Tuna']",2,99.3,Debit Card,San Francisco,Warehouse Club,True,Professional,Summer,
1000980899,2020-05-19 10:06:39,Marc Quinn,['Soda'],10,95.59,Cash,Houston,Specialty Store,False,Student,Summer,Discount on Selected Items
1000342563,2022-05-08 18:27:35,Melissa Jackson,['Olive Oil'],6,86.96,Debit Card,Seattle,Specialty Store,False,Retiree,Spring,Discount on Selected Items
1000312933,2020-10-04 12:45:00,Kathleen Nelson,['Cereal Bars'],9,5.51,Cash,New York,Convenience Store,False,Senior Citizen,Winter,Discount on Selected Items
1000981326,2022-09-30 08:47:19,Chad Hicks,"['Tissues', 'Extension Cords', 'Pasta', 'Carrots']",10,8.87,Mobile Payment,Dallas,Supermarket,True,Senior Citizen,Fall,Discount on Selected Items
1000047145,2020-04-09 19:20:55,Anna Stevens,"['Insect Repellent', 'Cleaning Rags', 'Tomatoes', 'Eggs']",9,85.57,Debit Card,New York,Department Store,False,Middle-Aged,Summer,
1000087245,2021-09-09 16:13:06,Nicole Stafford,"['Vinegar', 'Bread', 'Milk', 'Dishware']",9,65.02,Mobile Payment,Miami,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000399405,2020-12-27 16:06:56,Patrick Johnson,['Lawn Mower'],8,95.9,Credit Card,Houston,Pharmacy,False,Professional,Winter,BOGO (Buy One Get One)
1000166582,2022-04-04 14:18:01,Lisa Miller,"['Broom', 'Shrimp', 'Vacuum Cleaner']",3,6.66,Credit Card,Houston,Warehouse Club,True,Homemaker,Fall,BOGO (Buy One Get One)
1000378173,2023-06-04 09:06:50,Monica Guerrero,"['Dishware', 'Mop']",10,45.25,Cash,Dallas,Warehouse Club,True,Senior Citizen,Fall,
1000676864,2020-08-20 17:11:27,Henry Acosta,"['Rice', 'Dustpan', 'Bath Towels', 'Bath Towels']",10,74.02,Cash,New York,Department Store,False,Professional,Summer,BOGO (Buy One Get One)
1000151585,2020-09-06 04:25:42,Julie Deleon,"['Tomatoes', 'Deodorant', 'Dishware', 'Mayonnaise', 'Trash Cans']",1,89.74,Debit Card,Houston,Supermarket,True,Teenager,Winter,BOGO (Buy One Get One)
1000303728,2023-05-19 19:03:46,Andrew Garcia,"['Shaving Cream', 'Orange', 'Canned Soup', 'Soda', 'Iron']",9,9.79,Credit Card,Boston,Pharmacy,True,Middle-Aged,Summer,
1000250931,2021-02-24 06:50:34,Christopher Rogers,"['Trash Cans', 'Deodorant']",4,85.0,Debit Card,Dallas,Supermarket,False,Student,Spring,Discount on Selected Items
1000942888,2022-07-06 22:11:05,Tom Nelson,"['BBQ Sauce', 'Peanut Butter', 'Milk', 'Plant Fertilizer']",10,48.0,Debit Card,Dallas,Specialty Store,False,Professional,Fall,BOGO (Buy One Get One)
1000933311,2022-10-18 03:39:59,Richard Tanner,"['Chicken', 'Toothpaste', 'Trash Cans']",2,43.89,Cash,Los Angeles,Convenience Store,True,Homemaker,Spring,
1000768539,2021-09-29 16:15:57,Daniel Stewart,['Milk'],9,72.75,Mobile Payment,Seattle,Convenience Store,False,Retiree,Winter,
1000039434,2024-02-26 03:10:35,Cory Smith,"['Laundry Detergent', 'Power Strips']",2,28.93,Credit Card,Chicago,Pharmacy,True,Retiree,Spring,
1000754418,2020-05-12 16:04:49,Daniel Heath,"['Yogurt', 'Salmon']",4,22.52,Mobile Payment,Atlanta,Pharmacy,True,Professional,Winter,BOGO (Buy One Get One)
1000847198,2021-08-02 15:14:17,Robert Johnson,"['Canned Soup', 'Toilet Paper', 'Shower Gel']",9,83.82,Mobile Payment,Houston,Department Store,False,Young Adult,Fall,BOGO (Buy One Get One)
1000373546,2020-02-17 15:36:24,Jesse Rivera,"['Yogurt', 'Shaving Cream', 'Shower Gel']",6,61.89,Credit Card,Houston,Department Store,True,Professional,Fall,BOGO (Buy One Get One)
1000816116,2021-04-19 22:38:23,Emily Chase,"['Cereal Bars', 'Chicken']",9,75.79,Debit Card,Houston,Department Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000470054,2020-10-30 06:08:35,Sherry Newman,['Jam'],2,5.37,Cash,San Francisco,Department Store,False,Young Adult,Summer,Discount on Selected Items
1000612696,2022-08-12 11:19:51,Cameron Miller,"['Shower Gel', 'Air Freshener']",3,73.59,Mobile Payment,Boston,Warehouse Club,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000707457,2020-02-29 11:20:32,Anthony Tyler,"['Pasta', 'Cereal']",9,91.12,Cash,Miami,Specialty Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000353381,2020-02-04 05:32:55,Katrina Hammond,"['Vinegar', 'Power Strips', 'Hand Sanitizer', 'Toothbrush', 'Butter']",8,58.58,Cash,San Francisco,Supermarket,False,Retiree,Winter,BOGO (Buy One Get One)
1000998562,2021-02-12 07:01:34,James Warner,"['Toothpaste', 'Milk', 'Coffee', 'Jam', 'Dustpan']",9,90.99,Mobile Payment,Chicago,Convenience Store,True,Middle-Aged,Fall,
1000328469,2023-01-13 16:40:25,Karen Wilson,['Vinegar'],2,22.32,Cash,Boston,Warehouse Club,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000336493,2020-07-04 18:49:25,Andrea Moore,"['Butter', 'Bath Towels', 'Air Freshener', 'Toothbrush', 'Garden Hose']",3,62.48,Debit Card,San Francisco,Convenience Store,False,Senior Citizen,Summer,Discount on Selected Items
1000871323,2021-07-02 05:43:40,Terri Barnes,['Iron'],3,11.64,Debit Card,Houston,Convenience Store,True,Retiree,Spring,Discount on Selected Items
1000893088,2021-07-28 14:05:43,Anne Price,"['Bath Towels', 'Syrup', 'Milk']",7,16.03,Debit Card,New York,Specialty Store,False,Middle-Aged,Winter,BOGO (Buy One Get One)
1000746901,2021-01-19 07:14:05,Brian Schwartz,"['Razors', 'Light Bulbs', 'Cheese', 'Olive Oil']",6,96.97,Debit Card,Seattle,Department Store,True,Senior Citizen,Fall,Discount on Selected Items
1000013305,2022-10-03 08:27:05,Tracey Smith,['Rice'],4,33.37,Credit Card,Miami,Supermarket,True,Student,Fall,
